Universidad de la República|Estudio llevado adelante a título personal por el equipo|12|Estudio llevado adelante a título personal por el equipo
Empresa Privada|ESTUDIO MARELLA PEDOJA Ingenieros Estructurales|5|ESTUDIO MARELLA PEDOJA Ingenieros Estructurales
Empresa Privada|Estudio NHD Chamlian Buenaventura|5|Estudio NHD Chamlian Buenaventura
Empresa Privada|Estudio Otto Vicente|5|Estudio Otto Vicente
Empresa Privada|Estudio particular|5|Estudio particular
Empresa Privada|Estudio Pittamiglio|5|Estudio Pittamiglio
Otros|Estudio Profesional|12|Estudio Profesional
Empresa Privada|Estudio Reyes Formoso|5|Estudio Reyes Formoso
Empresa Privada|Estudio Sitio|5|Estudio Sitio
Empresa Privada|ESTUDIO SPRECHMANN-DANZA-TUSET ARQUITECTOS|5|ESTUDIO SPRECHMANN-DANZA-TUSET ARQUITECTOS
Empresa Privada|Estudio Verrastro|5|Estudio Verrastro
Empresa Privada|Esturiones del Río Negro|5|Esturiones del Río Negro
Universidad de la República|Esturiones del Rio Negro/Laboratorios Santa Elena/Facultad de Veterinaria|1|Esturiones del Rio Negro/Laboratorios Santa Elena/Facultad de Veterinaria
Institución Extranjera|ETC Foundation|8|ETC Foundation
Empresa Privada|Etenpark S.A (Veterinaria Espacio Mascota)|5|Etenpark S.A (Veterinaria Espacio Mascota)
Institución Extranjera|Etruria SA Fibras e Fios Sintéticos.|8|Etruria SA Fibras e Fios Sintéticos.
Institución Extranjera|ETSE|2|ETSE
Universidad Politécnica de Madrid|ETSI en Topografía, Geodesia y Cartografía|2|ETSII
Institución Extranjera|ETSII|2|ETSII
Empresa Privada|EUBIOSIS S.R.L|5|EUBIOSIS S.R.L
Empresa Privada|Eufores S.A.|5|Eufores S.A.
Universidad de la República|EULAC - Heath Europe|10|EULAC - Heath Europe
Empresa Privada|Eurofarma Uruguay|8|Eurofarma Uruguay
Institución Extranjera|European Bioinformatics Institute|2|European Bioinformatics Institute
Institución Extranjera|European Molecular Biology Organization|10|European Molecular Biology Organization
Organismos Internacionales|Unión Europea |10|European Union
Universidad de la República|European Union-FP6|10|European Union
Institución Extranjera|European University Institute|2|European University Institute
Institución Extranjera|Evaluation-orientation de la Coopération scientifique|10|Evaluation-orientation de la Coopération scientifique
Institución Extranjera|EVARSA – BA – Argentina|8|EVARSA-Argentina
Empresa Privada|Eventos OPC|5|Eventos OPC
Institución Extranjera|Evermoore Farms|8|Evermoore Farms
Empresa Privada|EviMed - Servicios de Informacion y Conocimiento|5|EviMed - Servicios de Informacion y Conocimiento
Institución Extranjera|Ewha Womans University|2|Ewha Womans University
Empresa Privada|Exercise Is Medicine Uruguay|8|Exercise Is Medicine Uruguay
Empresa Privada|Exologistica|5|Exologistica
Empresa Privada|eXpand Multichannel Contact Center|5|eXpand Multichannel Contact Center
Empresa Privada|ExSitu SRL|5|ExSitu SRL
Empresa Privada|EZOO VADEMECUM|5|EZOO VADEMECUM
Universidad de la República|F|12|F
Universidad de la República|FA|12|FA
Empresa Privada|Fábrica de Caños y Fábrica de Fundición|5|Fábrica de Caños y Fábrica de Fundición
Empresa Privada|fÁBRICA DE fUNDICIÓN|5|fÁBRICA DE fUNDICIÓN
Empresa Privada|Fábrica Nacional de Papel|5|Fábrica Nacional de Papel
Empresa Privada|Fabricas Nacionales de Cervezas |5|Fabricas Nacionales de Cervezas
Universidad de la República|Fac. de Agronomía/Fac de Ciencias/Fac. de Humanidades y Ciencias|1|Facultad de Agronomía-UDELAR
Universidad de la República|Fac. de Ciencias -LATU_INTI|1|Facultad de Ciencias-UDELAR
Universidad de la República|Fac. de Medicina-IMM- Dirección General de Relaciones y Cooperación|1|Facultad de Medicina-UDELAR
Univ. Central de Venezuela|Fac. Ing. UCV|2|Fac. Ing. UCV
Institución Extranjera|Facolta di Medicina Veterinaria di Bari|2|Facolta di Medicina Veterinaria di Bari
Institución Extranjera|Facoltá di Medicina Veterinaria Torino|2|Facoltá di Medicina Veterinaria Torino
Laboratorio Tecnológico del Uruguay|FACTURACION SERVICIOS PROFESIONALES|1|FACTURACION SERVICIOS PROFESIONALES
Institución Extranjera|Facudade de Agronomía|2|Facultad de Agronomía
Universidad de la República|Faculdade de Ciencias Agrarias e Veterinarias de Jaboticabal/UNESP|2|Faculdade de Ciencias Agrarias e Veterinarias de Jaboticabal
Faculdade de Engenharia Química de Lorena|Faculdade de Engenharia Química de Lorena|2|Faculdade de Engenharia Química de Lorena
Faculdade de Engenharia Química de Lorena||2|Faculdade de Engenharia Química de Lorena
Institución Extranjera|Faculdade de Engenharia. Campus Porto Alegre|2|Faculdade de Engenharia. Campus Porto Alegre
Universidade de São Paulo|Faculdade de Filosofia Ciências e Letras de Ribeirão Preto|2|Faculdade de Filosofia Ciências e Letras de Ribeirão Preto
Institución Extranjera|Faculdade de Medicina da Universidade de São Paulo|2|Faculdade de Medicina da Universidade de São Paulo
Universidad de la República|Facultad Agronomía-INIA La Estanzuela|1|Facultad de Agronomía-UDELAR
Universidad ORT Uruguay|Universidad ORT Uruguay - Facultad de Administración y Ciencias Sociales|1|Facultad de Administración y Ciencias Sociales-ORT
Institución Extranjera|Faculdade de Agronomia|2|Facultad de Agronomía
Universidad de la República|Facultad de Agronmía|1|Facultad de Agronomía-UDELAR
Institución Extranjera|Facultad de Agronomía - IFEVA|1|Facultad de Agronomía-UDELAR
Universidad de la República|Facultad de Agronomía - Polo Agroindustrial Agroalimentario Paysandú|1|Facultad de Agronomía-UDELAR
Universidad de la República|Facultad de Agronomia - Universidad Montpellier 3|2|Facultad de Agronomia - Universidad Montpellier 3
Universidad de la República|FACULTAD DE AGRONOMIA CAJA NOTARIAL|1|Facultad de Agronomía-UDELAR
Universidad de la República|Facultad de Agronomía LART IFEVA (UBA) y CONICET|1|Facultad de Agronomía-UDELAR
Universidad de la República|Facultad de Agronomía y CURE|1|Facultad de Agronomía-UDELAR
Universidad de la República|Facultad de Agronomía y Facultad de Ciencias|1|Facultad de Agronomía-UDELAR
Universidad de la República|Facultad de Agronomía, UDELAR y Universidad Politécnica de Valencia|1|Facultad de Agronomía-UDELAR
Institución Extranjera|Facultad de Agronomía Universidad de Buenos Aires|2|Facultad de Agronomía_ Universidad de Buenos Aires
Universidad de la República|Facultad de Agronomía, Universidad de Buenos Aires|2|Facultad de Agronomía_ Universidad de Buenos Aires
Universidad de la República|Facultad de Agronomía, Universidad Federal de Río Grande del Sur,Brasil|2|Facultad de Agronomía_ Universidad Federal de Río Grande del Sur_Brasil
Universidad de la República|Facultad de Agronomía-INTA, RA|1|Facultad de Agronomía-UDELAR
Universidad de la República|Departamento de  Biología Vegetal|1|Facultad de Agronomía-UDELAR
Universidad de la República|Departamento de Biología Vegetal|1|Facultad de Agronomía-UDELAR
Universidad de la República|Departamento de Producción Animal y Pasturas|1|Facultad de Agronomía-UDELAR
Universidad de la República|Departamento de Producción Animal y Pasturas-Facultad de Agronomía|1|Facultad de Agronomía-UDELAR
Universidad de la República|Departamento de Producción Vegeal|1|Facultad de Agronomía-UDELAR
Universidad de la República|Departamento de Producción Vegetal|1|Facultad de Agronomía-UDELAR
Universidad de la República|Departamento Protección Vegetal/FAGRO|1|Facultad de Agronomía-UDELAR
Universidad de la República|Departemento de Producción Animal y Pasturas|1|Facultad de Agronomía-UDELAR
Universidad de la República|Depto Biologia Vegetal|1|Facultad de Agronomía-UDELAR
Universidad de la República|Depto de Suelos y Aguas|1|Facultad de Agronomía-UDELAR
Universidad de la República|Depto Producción Animal & Pasturas|1|Facultad de Agronomía-UDELAR
Universidad de la República|Depto. Biología Vegetal|1|Facultad de Agronomía-UDELAR
Universidad de la República|Depto. Biología Vegetal, Facultad de Agronomía|1|Facultad de Agronomía-UDELAR
Universidad de la República|Depto. de Biología Vegetal|1|Facultad de Agronomía-UDELAR
Universidad de la República|Depto. de Suelos y Aguas|1|Facultad de Agronomía-UDELAR
Universidad de la República|Depto. Producción animal y Pasturas|1|Facultad de Agronomía-UDELAR
Universidad de la República|Dpto Biologia Vegetal|1|Facultad de Agronomía-UDELAR
Universidad de la República|Dpto de Suelos y Aguas|1|Facultad de Agronomía-UDELAR
Universidad de la República|Dpto Producción Animal y Pasturas|1|Facultad de Agronomía-UDELAR
Universidad de la República|Dpto Produccion Vegetal|1|Facultad de Agronomía-UDELAR
Universidad de la República|Dpto Producion vegetal|1|Facultad de Agronomía-UDELAR
Universidad de la República|Dpto Suelos y Aguas|1|Facultad de Agronomía-UDELAR
Universidad de la República|Dpto. Biología Vegetal|1|Facultad de Agronomía-UDELAR
Universidad de la República|Dpto. de Biología Vegetal|1|Facultad de Agronomía-UDELAR
Universidad de la República|Dpto. de Suelos y Aguas|1|Facultad de Agronomía-UDELAR
Universidad de la República|Dpto. Prod. Animal y Pastuas|1|Facultad de Agronomía-UDELAR
Universidad de la República|Dpto. Prod. Animal y Pasturas|1|Facultad de Agronomía-UDELAR
Universidad de la República|Dpto. Producción Animal y Pasturas|1|Facultad de Agronomía-UDELAR
Universidad de la República|Dpto. Suelos y Aguas|1|Facultad de Agronomía-UDELAR
Universidad de la República|Dpto.Producción Animal y Pasturas|1|Facultad de Agronomía-UDELAR
Universidad de la República|EEMAC, Facultad de Agronomía Universidad de la República|1|Facultad de Agronomía-UDELAR
Universidad de la República|Fa cultad de Agronomía|1|Facultad de Agronomía-UDELAR
Universidad de la República|Fac Agronomía|1|Facultad de Agronomía-UDELAR
Universidad de la República|Fac. Agronomía|1|Facultad de Agronomía-UDELAR
Universidad de la República|Fac. Agronomía - IIBCE|1|Facultad de Agronomía-UDELAR
Universidad de la República|Fac. Agronomía - INIA Treinta y Tres|1|Facultad de Agronomía-UDELAR
Universidad de la República|Facualtad de Agronomia|1|Facultad de Agronomía-UDELAR
Universidad de la República|Facultad   de   Agronomía.   Universidad   de   la   Republica.|1|Facultad de Agronomía-UDELAR
Universidad de la República|Facultad Agronomía|1|Facultad de Agronomía-UDELAR
Universidad de la República|Facultad de Agromomía|1|Facultad de Agronomía-UDELAR
Universidad de la República|Facultad de Agromonía|1|Facultad de Agronomía-UDELAR
Universidad de la República|Facultad de Agronomía|1|Facultad de Agronomía-UDELAR
Instituto Nacional de Investigación Agropecuaria|Facultad de Agronomía|1|Facultad de Agronomía-UDELAR
Institución Extranjera|Facultad de Agronomía|1|Facultad de Agronomía-UDELAR
Univ de Talca|Facultad de Agronomía|1|Facultad de Agronomía-UDELAR
Agencia Nacional de Investigación e Innovación|Facultad de Agronomía|1|Facultad de Agronomía-UDELAR
Universidad de la República|Facultad de Agronomía -|1|Facultad de Agronomía-UDELAR
Universidad de la República|Facultad de Agronomía - Centro Universitario de la Región Este|1|Facultad de Agronomía-UDELAR
Universidad de la República|Facultad de Agronomía - EEFASAlto|1|Facultad de Agronomía-UDELAR
Universidad de la República|Facultad de Agronomía - EEMAC - UDeLaR|1|Facultad de Agronomía-UDELAR
Universidad de la República|Facultad de Agronomía - Sayago|1|Facultad de Agronomía-UDELAR
Universidad de la República|Facultad de Agronomía - UDeLaR|1|Facultad de Agronomía-UDELAR
Universidad de la República|Facultad de Agronomia - Universidad de la Republica|1|Facultad de Agronomía-UDELAR
Universidad de la República|Facultad de Agronomía -INIA|1|Facultad de Agronomía-UDELAR
Universidad de la República|Facultad de Agronomía (EEMAC)|1|Facultad de Agronomía-UDELAR
Universidad de la República|Facultad de Agronomía (Regional Norte) - UDeLaR|1|Facultad de Agronomía-UDELAR
Universidad de la República|Facultad de Agronomía (UdelaR)|1|Facultad de Agronomía-UDELAR
Universidad de la República|Facultad de Agronomía Depto. Biología Vegetal|1|Facultad de Agronomía-UDELAR
Universidad de la República|Facultad de Agronomía en Salto (EEFAS), Udelar|1|Facultad de Agronomía-UDELAR
Universidad de la República|Facultad de Agronomía UDELAR|1|Facultad de Agronomía-UDELAR
Universidad de la República|Facultad de Agronomía Universidad de la República|1|Facultad de Agronomía-UDELAR
Universidad de la República|Facultad de Agronomía- UDELAR|1|Facultad de Agronomía-UDELAR
Universidad de la República|Facultad de Agronomía-INIA|1|Facultad de Agronomía-UDELAR
Universidad de la República|Facultad de Agronomía-Regional Norte|1|Facultad de Agronomía-UDELAR
Universidad de la República|Facultad de Agronomía-UDELAR|1|Facultad de Agronomía-UDELAR
Universidad de la República|Facultad de Agronomía, Departamento de Biología Vegetal|1|Facultad de Agronomía-UDELAR
Universidad de la República|Facultad de Agronomía, Departamento de Producción Animal y Pasturas|1|Facultad de Agronomía-UDELAR
Universidad de la República|Facultad de Agronomía, Dpto. de Producción Animal y Pasturas|1|Facultad de Agronomía-UDELAR
Universidad de la República|Facultad de Agronomía, Dpto. de Producción Animal y Pasturas.|1|Facultad de Agronomía-UDELAR
Universidad de la República|Facultad de Agronomía, Dpto.de Producción Animal y Pasturas|1|Facultad de Agronomía-UDELAR
Universidad de la República|Facultad de Agronomía, EEMAC|1|Facultad de Agronomía-UDELAR
Universidad de la República|Facultad de Agronomía, UDELAR|1|Facultad de Agronomía-UDELAR
Universidad de la República|Facultad de Agronomía, Universidad de la República|1|Facultad de Agronomía-UDELAR
Universidad de la República|Facultad de Agronomía.|1|Facultad de Agronomía-UDELAR
Universidad de la República|Facultad de Agronomía. Centro Regional Sur|1|Facultad de Agronomía-UDELAR
Universidad de la República|Facultad de Agronomía. Centro Regional Sur.|1|Facultad de Agronomía-UDELAR
Universidad de la República|Facultad de Agronomía. Dpto de Producción Animal y Pasturas|1|Facultad de Agronomía-UDELAR
Universidad de la República|Facultad de Agronomía. Dpto de Producción Animal y Pasturas.|1|Facultad de Agronomía-UDELAR
Universidad de la República|Facultad de Agronomia. Universidad de la República|1|Facultad de Agronomía-UDELAR
Universidad de la República|Facultad de Agrononmía|1|Facultad de Agronomía-UDELAR
Universidad de la República|Facultas de Agronomía, UdelaR.|1|Facultad de Agronomía-UDELAR
Universidad de la República|FAGRO|1|Facultad de Agronomía-UDELAR
Universidad de la República|FAGRO UdelaR|1|Facultad de Agronomía-UDELAR
Universidad de la República|Fagro-|1|Facultad de Agronomía-UDELAR
Universidad de la República|FAGRO, UDELAR|1|Facultad de Agronomía-UDELAR
Universidad de la República|FAGRO. Departamento de Protección Vegetal|1|Facultad de Agronomía-UDELAR
Universidad de la República|Instituto de Producción Animal|1|Facultad de Agronomía-UDELAR
Universidad de la República|Proyecto CSIC I+D. FAcultad de Agronomía.|1|Facultad de Agronomía-UDELAR
Universidad de la República|UDELAR - Facultad de Agronomía|1|Facultad de Agronomía-UDELAR
Universidad de la República|Udelar Facultad de Agronomía|1|Facultad de Agronomía-UDELAR
Universidad de la República|Udelar- Facultad de Agronomía|1|Facultad de Agronomía-UDELAR
Universidad de la República|UdelaR-Fac. Agronomía|1|Facultad de Agronomía-UDELAR
Universidad de la República|Udelar-Fac. de Agronomía|1|Facultad de Agronomía-UDELAR
Universidad de la República|UDELAR-Facultad de Agronomia|1|Facultad de Agronomía-UDELAR
Universidad de la República|Udelar, Facultad de Agronomía|1|Facultad de Agronomía-UDELAR
Universidad de la República|Universidad de la República - Facultad de Agonomía|1|Facultad de Agronomía-UDELAR
Universidad de la República|Universidad de la República - Facultad de Agronomía|1|Facultad de Agronomía-UDELAR
Universidad de la República|Universidad de la República Facultad de Agronomía|1|Facultad de Agronomía-UDELAR
Universidad de la República|UNIVERSIDAD DE LA REPUBLICA-  FACULTAD DE AGRONOMIA|1|Facultad de Agronomía-UDELAR
Universidad de la República|UNIVERSIDAD DE LA REPUBLICA- FACULTAD DE AGRONOMIA|1|Facultad de Agronomía-UDELAR
Universidad de la República|Universidad de la República, Facultad de Agronomía|1|Facultad de Agronomía-UDELAR
Universidad de la República|Universidad de la República, Facultad e Agronomía|1|Facultad de Agronomía-UDELAR
Universidad de la República|Facultad de Agronomía- Facultad de Ciencias|1|Facultad de Agronomía-UDELAR
